X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,OPA_ACCOUNT_NUM,ZIP_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,OPA_SQUARE_FOOTAGE,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.20050048828125,39.9552001953125,499,4964805,3900 Chestnut St.,Chestnut Hall,881117500,19104,1,1923,Multifamily Housing,268381,5091741.248,18020423.630000,,,57,86.100000,123.600000,6367.5,1473,,-75.20053606,39.95500064
-75.20928955078125,40.058410644531243,500,5279973,7715 McCallum St,Star Enterprises IV,881052000,19118,17,1954,Multifamily Housing,132952,1770974.375,9662734.145000,,,52,86,113.600000,5158,692.700000,,-75.20927852,40.05837423
-75.0994873046875,39.9974365234375,501,4479411,2242-54 East Venango Street,Active Radiator Building 2,"884839110;884839115",19134,1,1950,Manufacturing/Industrial Plant,75000,68186.4316,6378351.118000,,,,86,91.800000,156.9,345.700000,,-75.09952833,39.99718389
-75.1676025390625,39.9501953125,502,3679905,1601 Walnut Street,Med Arts,883332000,19120,1,1930,Office,110000,7334353.312,2060558.936000,,,44,85.400000,206.400000,4588.5,852.500000,,-75.16769153,39.9500074
-75.1953125,39.955993652343743,503,3326513,3624 Market St.,3624 Market St,"883077615; 883077625; 883077635; 883077645; 883077610; 883077620;
883077630; 883077640; 883077650; 833077660; 883077680; 883077690; 883077670",19124,1,1975,Office,225688,19024250.87,251257.172700,,,37,85.400000,237.200000,2085.1,1940.700000,,-75.1953824,39.95595528
-75.16851806640625,39.952636718749986,504,6236789,99 S. 17th,266-Westin Philadelphia,883704000,19103,1,2017,Hotel,256265,11611131.54,1555299.989000,,8664631.600000,66,85.200000,173.900000,19086,1834.300000,,-75.16854836,39.95237644
-75.1624755859375,39.9495849609375,505,6417702,1305 Walnut Street,Holiday Inn Express Midtown,Not Available,19107,1,1964,Hotel,110000,5586337.944,3782719.656000,,,26,85.200000,178.300000,8261.9,766.900000,,-75.1625575,39.94953302
-75.14508056640625,39.92938232421875,506,3669913,1400 S Christopher Columbus Blvd,United Artists Movie Theater,882055250,19147,1,1992,Movie Theater,77700,5629885.3,985684.802000,,,,85.100000,216.200000,1891.6,622.700000,,-75.14514597,39.92928552
-75.11077880859375,40.014404296875,507,3892818,4309 G Street,4309 G Street,884114510,19124,1,1950,Non-Refrigerated Warehouse,71509,1224225.6,4833075.827000,,,12,84.700000,118.900000,1352.4,380.700000,,-75.11082697,40.01418215
-75.1636962890625,39.944396972656243,508,5026802,1300 Lombard Street,Casa Farnese,771671000,19147,1,1964,Multifamily Housing,137400,3986662.688,7628206.464000,,,76,84.500000,139.500000,6963.1,809.100000,,-75.16369955,39.9442143
-75.2156982421875,39.964782714843743,509,3330777,4725 FAIRMOUNT AVE,Sulzberger,783707600,19139,1,1924,K-12 School,120000,1327393.562,8800329.016000,,,41,84.400000,108,623.6,601.900000,,-75.21581906,39.96472043
-75.15289306640625,39.934020996093743,510,3330844,1198 S 5TH ST,Washington ES,781486600,19147,1,1937,K-12 School,68000,843482.226,4896036.601000,,,33,84.400000,110.300000,707.1,345.500000,,-75.15293638,39.93391945
-75.169677734375,39.960205078124993,511,3856406,311 N. 19th Street,Hallahan High School,772283000,19103,1,1911,K-12 School,101640,1549642.029,7021040.550000,,,50,84.300000,115.200000,937.1,529.900000,,-75.16968093,39.9599417
-75.19036865234375,39.960205078124993,512,3762540,229 N 34TH ST (3320 Powelton),17-Van Rensselaer,"881822860 ; 774566000",19104,1,1931,Residence Hall/Dormitory,80202,2486720.192,,,4278258.400000,58,84.300000,151,2960.3,536,,-75.19045934,39.95995234
-75.21246337890625,39.97259521484375,513,7538114,1030-42 Belmont Ave,Stephen Smith Tower Apartments,Not Available,19104,1,1967,Multifamily Housing,77472,2617438.348,3903901.952000,,,50,84.200000,147.500000,5086.6,472.500000,,-75.2125364,39.97243004
-75.16339111328125,39.965209960937493,514,3330819,616 N 15TH ST,Franklin Learning Center,782640200,19130,1,1909,K-12 School,150000,2343959.724,281348.940100,,9983791.400000,48,84.100000,125.800000,626,915.300000,,-75.16338216,39.96512483
-75.16436767578125,39.95062255859375,515,3679592,100 S. Broad St.,Land Title Building,883336000,19110,1,1890,Office,365000,18581711.06,12124257.570000,,,51,84.100000,177.400000,6050.5,2526.500000,,-75.16443644,39.95052643
-75.156494140625,39.9552001953125,516,4900860,1010 Race Street,(PA2492) - Bentwood Condos,888071554,19107,1,1916,Multifamily Housing,58620,2727095.592,2200482.026000,,,43,84.100000,169.700000,3491.9,393.200000,,-75.15648558,39.95514935
-75.22119140625,40.043212890624993,517,3774255,561 Fairthorne Avenue,Fairmont Hospital,881436400,19128,1,1997,Other - Specialty Hospital,89344,4336788.48,3171832.704000,,,,84,173.200000,6495.3,607.800000,,-75.22120244,40.04295408
-75.16400146484375,40.009033203125007,518,5013048,2104 W. Venango St.,Venango House,886650800,19140,1,1982,Multifamily Housing,77497,2259637.944,4252859.521000,,,45,84,139.300000,2366.6,454.800000,,-75.16404182,40.00889461
-75.1375732421875,40.058410644531243,519,4456653,6901 Old York Rd,Bromley House,881218000,19126,4,1965,Multifamily Housing,166050,3380730.044,10566480.560000,,,48,84,123.800000,7720.3,903.700000,,-75.13762288,40.05833185
-75.09820556640625,40.030029296874986,520,5021478,4640 S.E. Roosevelt Boulevard,#4112-ROOSEVELT BLVD,882181575,19124,1,1995,Retail Store,163574,10463549.69,3253369.531000,,,21,83.900000,200,842.2,1232.900000,,-75.09824251,40.02990268
-75.19189453125,39.9573974609375,521,5921000,3400 Lancaster Ave,382 - The Summit at University City,881111120,19104,1,2015,Multifamily Housing,546793,27065174.79,18836900.110000,,,5,83.900000,174.800000,38368.3,3742.500000,,-75.19190657,39.95720759
-75.23291015625,39.965209960937493,522,3330853,5630 VINE ST,Daroff,783541800,19139,1,1972,K-12 School,85080,3576219.56,3560047.334000,,,27,83.900000,161.600000,1403.8,551.400000,,-75.23296429,39.96503665
-75.172607421875,39.947814941406243,523,5033126,301 S 19th St,The Townhouse,881021500,19103,1,1933,Multifamily Housing,78750,1451111.317,5154664.490000,,,53,83.900000,120.300000,2289.3,420.800000,,-75.17266408,39.9477023
-75.23138427734375,39.89141845703125,524,6838200,4101 B Island Avenue,Philadelphia PA SHNS,883742500,19153,1,1980,Hotel,162250,9109231.356,4470803.630000,,,54,83.700000,186.100000,8401.1,1160.300000,,-75.23146243,39.89125236
-75.13531494140625,40.047790527343743,525,4457928,6301 N. 10th St,Regency House,881150500,19141,1,1964,Multifamily Housing,57480,974176.1564,3837585.800000,,,73,83.700000,117.600000,2947.9,302.500000,,-75.13533452,40.04771578
-75.16357421875,39.954833984374993,526,3644299,1401 Arch St.,1401 Arch St.,883056905,19102,1,1960,Office,178250,14901507.38,,,,27,83.600000,234.100000,4521.8,1509.700000,,-75.16362206,39.9547158
-75.1636962890625,39.950439453125007,527,4428195,121 S. Broad St.,121 S. Broad,883024500,19107,1,1900,Office,143776,11952334.95,24931.800790,,,35,83.300000,233,444.7,1212.200000,,-75.16369001,39.95021329
-75.17706298828125,39.978210449218743,528,3599558,W Jefferson St,Boone,782813600,19121,1,1963,K-12 School,56265,1573938.199,3112760.212000,,,21,83.300000,136.400000,340.2,324.800000,,-75.17713912,39.97805339
-75.21990966796875,39.958801269531257,529,3330726,4901 Chestnut St,West Philadelphia New,783094900,19139,1,2011,K-12 School,170013,5469719.196,8688963.153000,,,48,83.300000,143.700000,1532.6,1015.700000,,-75.21998104,39.95865961
-75.16619873046875,39.9476318359375,530,5003683,271 S. 15th St,Westbury Apartments,881031008,19102,1,1929,Multifamily Housing,95548,2393518.682,213373.181000,,5356418.200000,33,83.300000,139.900000,3519.8,609.500000,,-75.16624195,39.94740488
-75.0614013671875,40.029785156249993,531,4126295,3001 ROBBINS AVE,Allen Ethan,786461400,19149,1,1929,K-12 School,66482,1056235.78,4477315.857000,,,23,83.200000,115.200000,459.7,344.800000,,-75.06144572,40.02958799
-75.05780029296875,40.05621337890625,532,5037203,2101 Glendale Avenue,2101 Glendale,881171500,19152,1,1965,Multifamily Housing,85253,1856128,5225623.164000,,,28,83.100000,125.300000,3144.8,465.600000,,-75.05792494,40.05602189
-75.10400390625,40.042419433593743,533,3330749,5735 RISING SUN AVE,Franklin ES,786458400,19120,1,1916,K-12 School,76930,2198234.91,313482.583900,3883733.900000,,44,83.100000,135.300000,1859.7,527.600000,,-75.1039993,40.04224143
-75.0247802734375,40.0814208984375,534,3681473,9701 EAST ROOSEVELT BLVD.,lowes 1848,882241800,19114,1,2004,Retail Store,115928,7239922.8,2382070.758000,,,60,83,196.400000,891.9,860,,-75.02482034,40.08129894
-75.230712890625,39.888793945312493,535,6808286,4630 Island Avenue,Philadelphia PA HAW,883742050,19153,1,1992,Hotel,70307,4386569.56,1431949.654000,,,47,82.800000,196.100000,3739.7,520.500000,,-75.23074726,39.88859628
-75.056884765625,40.056030273437493,536,5037193,2121 Glendale Avenue,2121 Glendale,881172000,19152,1,1961,Multifamily Housing,58893,1362343.36,3513639.710000,,,28,82.800000,127.400000,2832.9,324.600000,,-75.05696884,40.05578114
-75.162109375,39.96380615234375,537,3330807,550 NORTH BROAD ST,Franklin HS,782025600,19130,1,1958,K-12 School,242293,3033052.362,17030170.580000,,,60,82.800000,108.900000,4267,1211.800000,,-75.16210138,39.96356075
-75.17718505859375,39.96099853515625,538,4975614,2200 Benjamin Franklin Pkwy,Park Towne Place,881030930,19130,4,1959,Multifamily Housing,747444,23487914.57,38349422.570000,,,62,82.700000,141.900000,28053.3,4416.500000,,-75.1771586,39.96073456
-75.18389892578125,39.954589843750007,539,3683056,3000-18 Market Street,3010 Market Street,883074000,19104,1,1895,Mixed Use Property,60000,2454598.259,,,2498483.800000,,82.600000,164.600000,1527.5,414.600000,,-75.18392602,39.95447332
-75.16888427734375,39.94219970703125,540,5003717,1530 Fitzwater Street,Scottish Rite Tower,772706250,19146,1,1996,Multifamily Housing,69705,2278280.43,3472153.838000,,,47,82.500000,143.800000,3978.3,415.200000,,-75.16889603,39.94203392
-75.15386962890625,39.953002929687493,541,4746470,810 Arch St ,Francis House of Peace,886617600,19107,1,2015,Multifamily Housing,50000,2640232.896,1892121.133000,,,38,82.400000,170.500000,2243.2,368,,-75.15390517,39.95293796
-75.2384033203125,39.99462890625,542,3879813,5600 City Avenue,Main Campus,77-4-5021-00,19131,2,1927,College/University,1228757,66567505.84,34533694.890000,,,,82.300000,181.200000,33362.4,8578.300000,,-75.23842984,39.99450036
-75.16571044921875,39.963623046874993,543,3330813,1699 SPRING GARDEN ST,Masterman,782513600,19130,1,1933,K-12 School,105000,1515655.097,264042.094500,,6850414.600000,49,82.200000,121.500000,1197.5,622.400000,,-75.1657186,39.96339593
-75.152099609375,40.030639648437507,544,3330928,1700 LINDLEY AVE,Logan,785689600,19141,1,1924,K-12 School,65000,715907.8872,109396.125300,4508873.800000,,34,82.100000,102.700000,920,412.900000,,-75.15219677,40.03052548
-75.14630126953125,39.949401855468743,545,7717971,315 Chestnut Street,Tom,771735505,19106,2,1953,Other - Education,115000,4962071.6,4468229.704000,,,,82,161.600000,1221.6,740,,-75.14634497,39.94914549
-75.13787841796875,39.96002197265625,546,3685108,520 N. Christopher Columbus Boulevard,Riverview Place,883522900,19123,1,1929,Office,188046,14242605.83,1134969.008000,,,42,81.800000,218.400000,5837.8,1503.200000,,-75.13787358,39.9598455
-75.0867919921875,40.031982421874993,547,3751823,5450 Roosevelt Blvd.,St. Martin of Tours Church,351035300,19124,5,1954,Worship Facility,93450,1209919.425,5822567.922000,612471.600000,,44,81.800000,108.300000,1338.4,477.300000,,-75.08677618,40.03190639
-75.16656494140625,39.93603515625,548,3569714,1163-65 S. BROAD STREET,1163-65 S. BROAD STREET,883359300,19147,1,2012,Office,52258,4206402.312,63913.178350,,,25,81.700000,226.700000,101.5,429.600000,,-75.16662748,39.93593816
-75.11279296875,39.986389160156236,549,3330873,2950 MEMPHIS ST,Jones,786324800,19134,1,1924,K-12 School,118000,2142358.633,402272.341300,7100927.800000,,48,81.700000,115.200000,1421.6,765.400000,,-75.11286183,39.98627852
-75.16790771484375,39.953796386718743,550,3679860,1628 JFK Blvd,8 Penn,883056500,19103,1,1981,Office,235000,11578492.34,,,7617574.700000,72,81.700000,177,10425.7,1678.800000,,-75.16796347,39.95365367
-75.19036865234375,39.959838867187493,551,3762553,223 North 34th Street,31-Millenium Hall,"881822910 ; 774565000",19104,1,2009,Residence Hall/Dormitory,102680,4919008.748,3445916.192000,,,46,81.500000,169.400000,4697.9,681.400000,,-75.19043185,39.95958321
-75.16339111328125,39.958801269531257,552,3762586,225 North 15th Street,Stiles Alumni Hall,772029000,19104,1,1972,Residence Hall/Dormitory,186330,10976151.51,,,4215491.300000,35,81.500000,192.200000,4078.2,1391.900000,,-75.16338571,39.95864003
-75.1453857421875,40.049804687499993,553,5050013,6300 Old York Road,Philip Murray House I,776705010,19141,1,1967,Multifamily Housing,219800,13837529.78,4000146.908000,,,7,81.200000,195.400000,7642.1,1614.400000,,-75.14536565,40.04967387
-75.222900390625,40.037414550781243,554,3330913,6498 RIDGE AVE,Roxborough HS,784378200,19128,1,1924,K-12 School,240000,3551011.704,15940319.610000,,,58,81.200000,111.200000,3455.6,1206.400000,,-75.22300347,40.03731643
-75.23809814453125,39.993041992187486,555,3330736,5701 WYNNEFIELD AVE,Gompers,783766600,19131,1,1949,K-12 School,56000,1310637.571,101298.503300,3136188.100000,,38,81.200000,124,997.5,370.900000,,-75.2382121,39.99280181
-75.1541748046875,39.979431152343736,556,3330883,1720-58 N 12 TH ST,Dunbar,781641600,19122,1,1932,K-12 School,53200,870606.2612,73204.659630,3375342.100000,,31,81.200000,111.300000,454.8,342.600000,,-75.15425126,39.97924159
-75.1702880859375,39.950012207031243,557,3080640,201 S. 18th St.,Rittenhouse Claridge,881027000,19103,1,1951,Multifamily Housing,433600,5670668.936,29439755.280000,,,75,81.100000,108,17062.8,2140.400000,,-75.17037316,39.9497831
-75.19677734375,40.046386718750007,558,3330924,601 CARPENTER LN,Henry,785435800,19119,1,1908,K-12 School,65400,943005.8304,4361888.849000,,,38,81.100000,110.400000,486.9,327.200000,,-75.19683321,40.04617742
-75.1510009765625,39.9520263671875,559,1134770,600 ARCH STREET,PA0000BG-BYRNE GREEN COMPLEX,781208400,19106,1,1985,Office,1705898,76392189.24,62213398.010000,93150,,50,81.100000,163.100000,22769.5,11050.800000,,-75.15097443,39.95187224
-75.16461181640625,39.9454345703125,560,2851911,401-11 South Broad Street,Gershman Hall,771637200,19147,0,1923,College/University,75000,2655122.182,3418549.992000,,,,81,147,870.2,450.600000,,-75.16468119,39.94524061
-75.0850830078125,40.02178955078125,561,3330943,5000 OXFORD AVE,Frankford HS,786407400,19124,1,1916,K-12 School,313765,4048924.864,21345538.960000,,,65,80.900000,107.600000,1731.9,1544,,-75.08515942,40.02162221
-75.1724853515625,39.9508056640625,562,4979799,1901 Walnut Street,The Rittenhouse Plaza,881025500,19103,1,1924,Multifamily Housing,279109,6436069.248,159421.486100,,15996411.400000,26,80.900000,134.100000,7387.3,1722.700000,,-75.17253764,39.95064805
-75.23980712890625,39.927429199218757,563,3330784,6600 CHESTER AVE,Catherine,783094200,19142,1,1937,K-12 School,57500,636173.2004,4015249.475000,,,69,80.900000,104.300000,337.7,277.700000,,-75.23981532,39.92728889
-75.18359375,39.997009277343743,564,4124429,3200 WEST LEHIGH AVE,Allen Ethel,784224400,19132,1,1971,K-12 School,83197,2846840.414,3884679.113000,,,26,80.900000,144.800000,1193.7,494.800000,,-75.18364354,39.99684201
-75.20550537109375,39.95501708984375,565,6292636,4109 Walnut Street,169-HWS University City,883733000,19104,1,2010,Hotel,110000,5656952.696,3229400.112000,,,57,80.800000,174.800000,5452,744.600000,,-75.20557441,39.95489742
-75.14581298828125,39.97259521484375,566,3330891,500 W MASTER ST,Ludlow,781497200,19122,1,1927,K-12 School,70230,656887.7936,5015835.222000,,,41,80.800000,101.200000,406.6,333,,-75.14578727,39.97240116
-75.17138671875,40.0216064453125,567,5219100,5001-23 Erringer Place,5001-23 Erringer Pl,881065000,19144,1,1937,Multifamily Housing,59500,884902.2,3923424.255000,,,41,80.800000,110.900000,7814.2,298,,-75.17137109,40.02133557
-75.165771484375,39.951599121093736,568,3663256,30 South 15th Street,30 South 15th Associates,883048700,19102,1,1985,Office,241831,14704368.85,4818100.300000,,,57,80.700000,191.200000,6545.6,1745.600000,,-75.16585429,39.95155067
-75.201904296875,40.004028320312507,569,4928708,3600 Conshohocken Ave.,River Park House Condominium,888520668,19131,1,1965,Multifamily Housing,387117,12374774.67,18798895.100000,,,49,80.500000,140.500000,15234,2252.200000,,-75.2019948,40.00378421
-75.166015625,39.95318603515625,570,1476210,Suite 1040,1515 Market Street,883337500,19102,1,1958,Office,523500,30232087.42,10980.733520,,11866181.600000,48,80.400000,189,9336.8,3851.300000,,-75.16601519,39.95301764
-75.23028564453125,39.947387695312493,571,3330791,5300-34 BALTIMORE AVE,Harrington,783029800,19143,1,1926,K-12 School,66500,836130.0484,4502293.958000,,,22,80.300000,106.300000,468.5,323.800000,,-75.2303645,39.94735487
-75.1376953125,40.0150146484375,572,3330962,4134 N 6TH ST,McClure,785558600,19140,1,1916,K-12 School,57500,927003.2092,3689524.938000,,,42,80.300000,112.500000,681,289.900000,,-75.13769249,40.01488047
-75.15289306640625,39.906799316406243,573,3951344,3101 South Third St,Preferred Freezer Services-Phila,884150410,19148,1,2007,Refrigerated Warehouse,168000,12810797.56,686977.348900,,,25,80.300000,217.800000,3649,1334.400000,,-75.15297642,39.90670748
-75.23638916015625,39.895996093750007,574,5943441,3701 Island Ave,Residence Inn Philadelphia Airport,883745500,19153,1,2016,Hotel,95000,3368375.192,4246268.145000,,,84,80.200000,146.200000,3613.2,566.800000,,-75.23638534,39.89580529
-75.1629638671875,39.951232910156243,575,3831243,1327-39 Chestnut Street,The Widener Building,883312000,19107,1,1914,Office,483853,27398554.48,11382815.240000,,,55,80.200000,183.300000,9858.5,3380.400000,,-75.16305419,39.95110944
-75.13861083984375,39.992797851562493,576,3330879,401 W LEHIGH AV,deBurgos,786272100,19133,1,2002,K-12 School,131500,5358986.148,5187343.700000,,,20,80.200000,155.500000,1822.7,818.500000,,-75.13862743,39.99275163
-75.1466064453125,39.951416015625,577,5004467,25 North 4th Street,Old City Presbyterian Apartments,771702500,19106,1,1970,Multifamily Housing,58000,1579073.6,3047282.644000,,,34,79.800000,131.400000,2727.4,321.800000,,-75.14665135,39.95116862
-75.16729736328125,39.95343017578125,578,4179755,1601 Market St,APF - 1601 Market Street,883338000,19103,1,1969,Office,713271,41312461.88,,,15634777.500000,69,79.800000,188.500000,10621.1,5223.500000,,-75.16733191,39.9531712
